CUSTOMER_ID,AGE,GENDER,INCOME_BRACKET,EMPLOYMENT_STATUS,CITY,CREDIT_SCORE,LOAN_HISTORY,CREDIT_UTILIZATION,SAVINGS_ACCOUNT,CREDIT_CARD,LOAN_TYPE,LOAN_AMOUNT,INSURANCE,FD_INVESTMENT,NET_BANKING_USAGE,MOBILE_APP_USAGE,COMPLAINTS_RAISED,RESPONSE_TO_OFFERS,CHURN_FLAG,AVG_MONTHLY_INCOME,AVG_MONTHLY_EXPENSE,AVG_RETAIL_SPEND,AVG_TRAVEL_SPEND,AVG_BILLS_SPEND,DELINQUENCY_COUNT_12M,TOTAL_OVERDUE_DAYS_12M,OVER_BUDGET_RATIO,DEFAULT_FLAG,CREDITSCORE_BAND
CUST0369,53,Female,25+ LPA,Retired,Delhi,710,1-2 Loans,45.9,1,1,,0,0,433688,15,19,1,Accepted,0,150965.23583333,104060.31666667,36674.05333333,12420.82833333,54965.43583333,0,0,0.0,0,700-750
CUST0370,41,Female,3-6 LPA,Self-Employed,Ahmedabad,651,3-5 Loans,50.31,1,1,Personal Loan,511000,1,813188,6,14,2,Accepted,0,45701.41583333,34648.80666667,11925.54833333,4500.2025,18223.05666667,1,5,0.0,0,650-700
CUST0371,52,Male,6-10 LPA,Salaried,Hyderabad,745,1-2 Loans,29.35,1,1,Home Loan,7728615,0,1997134,10,15,0,Accepted,1,81657.9025,55718.95916667,20511.145,8312.01166667,26895.80416667,2,90,0.0,0,700-750
CUST0372,43,Female,6-10 LPA,Self-Employed,Ahmedabad,765,No Loans,40.5,1,0,,0,0,0,10,24,0,Accepted,1,58450.45833333,40880.5975,13344.08166667,6921.91583333,20614.5975,1,10,0.0,0,750+
CUST0373,53,Male,10-15 LPA,Salaried,Ahmedabad,767,1-2 Loans,38.84,1,0,Auto Loan,1557754,0,1507149,2,26,0,Accepted,0,95542.775,64683.8225,23480.6225,11145.2475,30057.95333333,1,10,0.0,0,750+
CUST0374,23,Male,6-10 LPA,Salaried,Chennai,569,1-2 Loans,28.15,1,0,Personal Loan,209135,0,0,8,24,0,Ignored,0,71705.47916667,54645.7675,18568.70333333,6425.98083333,29651.08416667,3,55,0.0,0,<580
CUST0375,38,Other,6-10 LPA,Salaried,Chennai,666,No Loans,14.16,1,1,Auto Loan,837873,0,1419793,9,22,0,Ignored,0,75869.5275,49666.92,19765.69583333,6248.88,23652.3475,0,0,0.0,0,650-700
CUST0376,45,Male,3-6 LPA,Self-Employed,Mumbai,563,1-2 Loans,9.92,1,1,,0,0,0,11,13,0,Ignored,1,38610.725,29474.62083333,9854.14166667,5414.0325,14206.44666667,3,25,0.0,0,<580
CUST0377,62,Male,15-25 LPA,Salaried,Pune,634,3-5 Loans,9.8,1,1,,0,0,0,15,17,0,Accepted,0,179966.2325,128998.225,36322.44583333,20408.2475,71840.0275,3,40,0.0,1,580-650
CUST0378,51,Male,6-10 LPA,Self-Employed,Bengaluru,536,1-2 Loans,8.39,1,0,Auto Loan,1717081,0,0,8,24,0,Ignored,0,83792.575,67398.05,21501.83916667,11556.665,34339.545,1,45,0.0,0,<580
CUST0379,23,Female,<3 LPA,Self-Employed,Delhi,707,1-2 Loans,38.93,1,1,,0,0,0,6,15,0,Ignored,0,24190.73333333,17315.39333333,4759.56333333,2858.41333333,9697.41583333,0,0,0.0,0,700-750
CUST0380,60,Male,10-15 LPA,Salaried,Mumbai,693,3-5 Loans,13.96,1,1,Personal Loan,951794,0,0,10,12,1,Accepted,0,105153.7225,69542.21166667,27524.05833333,11757.66833333,30260.48416667,1,10,0.0,1,650-700
CUST0381,66,Male,3-6 LPA,Self-Employed,Bengaluru,654,3-5 Loans,33.46,1,0,,0,1,0,13,21,1,Accepted,0,43032.23,31057.44416667,11130.86,4685.17333333,15241.40916667,1,5,0.0,0,650-700
CUST0382,44,Male,<3 LPA,Salaried,Ahmedabad,632,3-5 Loans,30.82,1,0,Personal Loan,991999,0,0,7,19,0,Accepted,1,23843.6975,17616.56666667,6790.52833333,2148.62833333,8677.41,2,40,0.0,0,580-650
CUST0383,52,Male,15-25 LPA,Self-Employed,Hyderabad,698,No Loans,37.16,1,1,Personal Loan,771673,0,877677,4,17,0,Accepted,1,200314.87666667,134355.285,50658.30416667,15613.10166667,68083.87916667,0,0,0.0,0,650-700
CUST0384,67,Male,6-10 LPA,Salaried,Chennai,619,6+ Loans,9.15,1,0,,0,1,0,15,24,1,Ignored,0,56428.58666667,39382.96333333,14662.72333333,7274.35,17445.89,1,15,0.0,1,580-650
CUST0385,42,Male,10-15 LPA,Student,Kolkata,615,No Loans,9.26,1,0,Personal Loan,792713,1,0,13,21,0,Ignored,0,51953.30333333,37358.12666667,10741.23,4814.4925,21802.40166667,0,0,0.0,0,580-650
CUST0386,43,Female,3-6 LPA,Salaried,Delhi,607,1-2 Loans,13.74,1,1,Auto Loan,870549,1,0,12,15,0,Ignored,0,49317.54833333,34714.12666667,13255.51666667,4962.3375,16496.27333333,1,5,0.0,0,580-650
CUST0387,22,Male,10-15 LPA,Salaried,Ahmedabad,667,No Loans,15.64,1,1,,0,0,1821087,14,26,1,Clicked,0,103380.68083333,67211.26333333,23690.6275,10864.3275,32656.30833333,3,90,0.0,0,650-700
CUST0388,47,Male,<3 LPA,Self-Employed,Kolkata,645,1-2 Loans,34.28,1,1,Personal Loan,546368,0,0,10,15,1,Ignored,0,25482.11916667,18207.82166667,5960.14833333,2297.19333333,9950.4775,2,25,0.0,0,580-650
CUST0389,62,Male,3-6 LPA,Salaried,Chennai,656,1-2 Loans,24.72,1,1,,0,1,484998,10,21,1,Ignored,0,33833.96583333,25017.95166667,9265.0125,3836.2025,11916.74,0,0,0.0,0,650-700
CUST0390,22,Male,25+ LPA,Salaried,Ahmedabad,711,1-2 Loans,17.1,1,0,,0,1,1234393,10,24,2,Clicked,1,280003.87416667,185892.63833333,67252.15583333,28429.40166667,90211.08,0,0,0.0,0,700-750
CUST0391,46,Female,10-15 LPA,Self-Employed,Pune,737,1-2 Loans,26.35,1,1,,0,0,0,8,18,0,Ignored,1,121234.6975,83744.85083333,29202.165,13043.7075,41498.98,0,0,0.0,0,700-750
CUST0392,37,Female,6-10 LPA,Self-Employed,Pune,767,No Loans,61.91,1,0,,0,0,0,10,24,3,Accepted,0,79829.11916667,60256.75666667,17627.84333333,7845.51583333,34783.39416667,2,30,0.0,0,750+
CUST0393,60,Male,3-6 LPA,Self-Employed,Kolkata,683,1-2 Loans,16.56,1,0,Personal Loan,446237,0,0,7,25,0,Ignored,0,50108.415,36265.3025,11051.30833333,6885.41833333,18328.575,0,0,0.0,0,650-700
CUST0394,53,Male,15-25 LPA,Salaried,Hyderabad,700,3-5 Loans,10.54,1,1,,0,0,1259295,15,19,0,Ignored,0,205902.09666667,134864.9575,47329.65166667,19116.07166667,68419.23083333,0,0,0.0,0,700-750
CUST0395,29,Male,6-10 LPA,Self-Employed,Ahmedabad,691,6+ Loans,9.09,1,1,Home Loan,7380701,0,800903,13,22,2,Ignored,0,79299.4375,55098.005,17910.96416667,7512.06166667,29674.9775,1,5,0.0,0,650-700
CUST0396,63,Female,10-15 LPA,Salaried,Bengaluru,579,No Loans,33.03,1,1,Personal Loan,911143,0,0,11,19,1,Ignored,0,105441.53333333,78727.49333333,30982.57333333,9138.64916667,38606.27,4,90,0.0,0,<580
CUST0397,68,Female,10-15 LPA,Self-Employed,Ahmedabad,657,3-5 Loans,24.78,1,0,Home Loan,2741476,0,498159,8,19,0,Ignored,0,101110.44666667,68098.595,22587.65916667,8905.47916667,36605.45833333,1,30,0.0,0,650-700
CUST0398,59,Female,<3 LPA,Self-Employed,Hyderabad,658,3-5 Loans,51.66,1,1,Auto Loan,1359012,1,0,15,23,0,Ignored,0,25210.36916667,19307.97,6593.71833333,3389.20416667,9285.03083333,2,30,0.0,1,650-700
CUST0399,49,Male,<3 LPA,Salaried,Ahmedabad,649,1-2 Loans,28.23,1,1,,0,0,0,11,21,0,Ignored,0,20794.55,14103.58583333,5329.045,2290.59416667,6512.59,4,35,0.0,0,580-650
CUST0400,62,Female,10-15 LPA,Salaried,Kolkata,677,No Loans,87.52,1,1,,0,1,1468598,6,21,0,Clicked,1,109311.83833333,87568.1975,31536.6925,12126.30666667,43905.1975,2,10,0.0,0,650-700
CUST0401,46,Male,3-6 LPA,Salaried,Hyderabad,666,3-5 Loans,28.8,1,1,,0,1,0,8,14,0,Ignored,0,45995.25,33338.58333333,12577.04833333,5446.25333333,15315.28,2,65,0.0,0,650-700
CUST0402,55,Male,3-6 LPA,Salaried,Chennai,620,6+ Loans,47.5,1,0,,0,1,1299273,7,24,1,Ignored,0,27234.72166667,20856.7,7281.78583333,3654.3,9920.61416667,1,5,0.0,0,580-650
CUST0403,45,Male,25+ LPA,Salaried,Delhi,670,1-2 Loans,42.4,1,1,,0,1,0,11,25,0,Clicked,0,279108.32416667,206626.6925,58827.245,28416.73333333,119382.715,0,0,0.0,0,650-700
CUST0404,44,Male,6-10 LPA,Salaried,Hyderabad,641,1-2 Loans,9.4,1,1,Personal Loan,945299,1,468618,7,21,0,Ignored,0,61898.11583333,43659.68833333,15955.39916667,6480.85,21223.44,2,15,0.0,0,580-650
CUST0405,33,Female,10-15 LPA,Self-Employed,Ahmedabad,522,1-2 Loans,13.25,1,1,,0,1,0,11,26,0,Ignored,0,136036.23916667,105125.45833333,37726.67416667,14623.87,52774.91666667,2,50,0.0,1,<580
CUST0406,27,Female,6-10 LPA,Salaried,Chennai,596,No Loans,20.09,1,0,,0,0,0,12,18,2,Ignored,0,72292.00583333,52066.77666667,18371.51083333,8075.70583333,25619.56166667,2,35,0.0,0,580-650
CUST0407,56,Male,6-10 LPA,Student,Delhi,685,3-5 Loans,9.8,1,1,,0,0,0,8,15,0,Clicked,1,32272.66,21905.445,7852.615,3227.0275,10825.80166667,0,0,0.0,1,650-700
CUST0408,65,Female,<3 LPA,Salaried,Pune,745,3-5 Loans,47.23,1,1,,0,0,0,14,10,0,Ignored,0,20809.89333333,14262.1775,5026.23083333,2036.98833333,7198.95833333,1,20,0.0,0,700-750
CUST0409,40,Other,3-6 LPA,Self-Employed,Bengaluru,534,No Loans,19.64,1,1,,0,1,0,9,20,1,Ignored,1,28029.2225,20929.05333333,7324.79916667,3212.95583333,10391.29833333,3,30,0.0,0,<580
CUST0410,21,Female,3-6 LPA,Self-Employed,Kolkata,627,3-5 Loans,26.03,1,1,,0,1,0,7,16,1,Ignored,0,52589.2575,37634.84,13286.05916667,6001.4575,18347.3225,1,20,0.0,0,580-650
CUST0411,28,Female,3-6 LPA,Salaried,Ahmedabad,705,1-2 Loans,14.15,1,1,Auto Loan,493228,0,0,12,19,0,Clicked,0,35115.25916667,23273.12083333,7989.72833333,3759.00416667,11524.38916667,1,30,0.0,0,700-750
CUST0412,66,Female,10-15 LPA,Salaried,Ahmedabad,732,6+ Loans,28.68,1,0,,0,0,0,9,17,0,Ignored,0,121912.25,84023.4175,31105.48833333,11274.96166667,41642.96833333,0,0,0.0,0,700-750
CUST0413,36,Other,3-6 LPA,Self-Employed,Pune,654,1-2 Loans,16.83,1,1,,0,1,0,6,22,0,Ignored,0,52269.94916667,36747.30416667,12911.7375,5102.07916667,18733.485,0,0,0.0,0,650-700
CUST0414,34,Female,6-10 LPA,Salaried,Bengaluru,639,No Loans,20.31,1,0,,0,0,0,7,22,1,Clicked,1,63229.505,44558.3325,15581.33833333,6193.60416667,22783.39166667,2,15,0.0,0,580-650
CUST0415,32,Male,3-6 LPA,Student,Pune,753,1-2 Loans,48.68,1,1,Auto Loan,1375624,1,0,8,21,0,Clicked,0,14195.67666667,10511.21833333,3308.325,1461.01666667,5741.87583333,0,0,0.0,0,750+
CUST0416,43,Male,<3 LPA,Salaried,Mumbai,727,1-2 Loans,62.33,1,1,,0,0,0,7,17,2,Ignored,0,23689.80333333,17306.39166667,6569.76583333,2329.67916667,8406.945,2,15,0.0,0,700-750
CUST0417,35,Female,6-10 LPA,Student,Pune,731,No Loans,46.48,1,0,Home Loan,3800477,0,0,13,24,0,Clicked,0,32537.41833333,22165.39583333,7687.49833333,3405.8625,11072.03583333,1,30,0.0,0,700-750
CUST0418,48,Male,3-6 LPA,Salaried,Chennai,651,1-2 Loans,35.86,1,0,Personal Loan,592787,0,0,9,28,1,Accepted,1,44554.5125,31223.175,10558.11416667,5123.37833333,15541.68333333,1,15,0.0,0,650-700
CUST0419,54,Female,3-6 LPA,Self-Employed,Delhi,746,1-2 Loans,13.11,1,1,,0,1,1027101,10,23,0,Ignored,0,33645.69083333,22418.62666667,8224.72083333,3146.9825,11046.92083333,0,0,0.0,0,700-750
CUST0420,22,Male,<3 LPA,Self-Employed,Ahmedabad,563,3-5 Loans,13.18,1,0,,0,0,0,7,20,0,Ignored,0,22023.0075,16829.51666667,5315.8775,2587.3975,8926.24166667,0,0,0.0,0,<580
CUST0421,52,Male,3-6 LPA,Self-Employed,Pune,747,No Loans,44.73,1,1,,0,0,0,8,22,0,Ignored,0,36832.05416667,26282.37416667,9764.78666667,3864.87916667,12652.7075,0,0,0.0,0,700-750
CUST0422,43,Male,10-15 LPA,Salaried,Ahmedabad,676,1-2 Loans,28.0,1,1,,0,0,0,9,19,1,Ignored,0,126964.77166667,89417.43333333,33716.79083333,16173.93916667,39526.70583333,2,20,0.0,0,650-700
CUST0423,42,Male,3-6 LPA,Self-Employed,Hyderabad,687,No Loans,27.21,1,1,Home Loan,3086098,0,0,6,23,1,Ignored,0,37607.46166667,27397.2,9288.8675,4548.66916667,13559.6625,1,15,0.0,0,650-700
CUST0424,45,Female,3-6 LPA,Salaried,Bengaluru,623,3-5 Loans,30.07,1,1,Personal Loan,382348,0,0,6,20,0,Accepted,0,47042.8175,36073.70833333,10940.035,5533.375,19600.29666667,1,20,0.0,0,580-650
CUST0425,42,Female,6-10 LPA,Self-Employed,Pune,571,No Loans,16.78,1,0,,0,1,63417,11,21,1,Clicked,0,60980.56333333,46068.43583333,14955.4725,8449.41916667,22663.54583333,1,20,0.0,1,<580
CUST0426,42,Female,3-6 LPA,Salaried,Delhi,686,6+ Loans,25.63,1,1,Personal Loan,467351,0,0,7,22,1,Clicked,0,26987.10416667,17916.08,5903.50666667,2720.6525,9291.9225,1,15,0.0,0,650-700
CUST0427,69,Female,15-25 LPA,Student,Chennai,713,3-5 Loans,39.77,1,1,,0,0,0,11,27,0,Ignored,0,64566.53,46286.9275,18086.6025,5947.12916667,22253.19583333,1,15,0.0,0,700-750
CUST0428,62,Male,6-10 LPA,Salaried,Mumbai,722,1-2 Loans,3.41,1,1,Auto Loan,1029454,0,0,10,26,1,Accepted,0,67899.4425,40405.39833333,14060.50166667,6621.35,19723.54583333,1,15,0.0,0,700-750
CUST0429,26,Female,6-10 LPA,Unemployed,Ahmedabad,715,1-2 Loans,28.45,1,0,,0,0,0,8,23,0,Clicked,0,24470.105,17488.9175,5944.42,2970.86166667,8573.63666667,0,0,0.0,0,700-750
CUST0430,35,Female,6-10 LPA,Student,Bengaluru,702,No Loans,39.96,1,1,Home Loan,9179846,0,0,13,16,2,Clicked,0,38763.79583333,26885.67166667,10388.945,3331.145,13165.58083333,1,15,0.0,0,700-750
CUST0431,63,Female,3-6 LPA,Unemployed,Kolkata,624,1-2 Loans,11.56,1,1,Personal Loan,182963,1,1093132,9,22,1,Ignored,0,10588.66416667,8033.72416667,3164.94416667,1049.5375,3819.24416667,1,20,0.0,0,580-650
CUST0432,57,Male,6-10 LPA,Salaried,Delhi,726,3-5 Loans,25.47,1,1,,0,0,211955,9,19,2,Ignored,1,67977.60416667,47423.17666667,16274.40416667,6567.8325,24580.94083333,1,15,0.0,1,700-750
CUST0433,53,Female,3-6 LPA,Salaried,Kolkata,617,6+ Loans,13.96,1,1,,0,1,0,12,20,0,Accepted,0,51648.75583333,34275.34333333,12041.97833333,5466.09166667,16767.2725,0,0,0.0,0,580-650
CUST0434,28,Female,15-25 LPA,Retired,Delhi,746,No Loans,29.5,1,0,,0,0,0,8,21,1,Clicked,0,83172.20666667,56284.38916667,18912.3475,10387.6025,26984.43833333,1,20,0.0,0,700-750
CUST0435,64,Other,3-6 LPA,Salaried,Delhi,674,1-2 Loans,4.82,1,1,Personal Loan,505020,1,0,10,18,0,Accepted,0,45222.43416667,30350.19666667,10800.76,5426.73166667,14122.70583333,1,5,0.0,0,650-700
CUST0436,64,Female,6-10 LPA,Salaried,Chennai,676,3-5 Loans,48.22,1,1,,0,1,0,10,20,1,Accepted,0,77252.28583333,56366.90083333,19399.245,6763.68333333,30203.97416667,1,20,0.0,0,650-700
CUST0437,25,Male,6-10 LPA,Self-Employed,Chennai,731,1-2 Loans,25.44,1,1,,0,1,0,11,20,1,Ignored,0,57345.98416667,37904.94833333,12393.17833333,5871.58583333,19640.18166667,2,40,0.0,0,700-750
CUST0438,59,Female,<3 LPA,Self-Employed,Chennai,740,No Loans,15.01,1,1,Personal Loan,723970,0,0,11,22,2,Accepted,0,18740.09833333,12378.94916667,4108.9375,2147.70166667,6122.31083333,0,0,0.0,0,700-750
CUST0439,24,Female,3-6 LPA,Salaried,Pune,726,No Loans,37.94,1,1,Home Loan,7689606,1,0,12,27,0,Ignored,0,32953.785,22118.66416667,8604.07666667,3503.66,10010.92833333,2,55,0.0,0,700-750
CUST0440,26,Male,10-15 LPA,Self-Employed,Hyderabad,630,1-2 Loans,4.6,1,1,Home Loan,8618650,1,0,9,25,0,Ignored,0,105761.105,79376.765,29300.21166667,16113.61833333,33962.93666667,2,20,0.0,0,580-650
CUST0441,65,Female,15-25 LPA,Unemployed,Delhi,725,3-5 Loans,32.29,1,1,,0,0,1883877,16,17,1,Ignored,0,80211.98666667,50824.31166667,17655.71916667,9704.14583333,23464.45,0,0,0.0,0,700-750
CUST0442,52,Female,3-6 LPA,Salaried,Bengaluru,631,1-2 Loans,38.02,1,1,,0,0,0,7,21,0,Clicked,0,35935.59333333,28171.00583333,9351.41166667,4621.43416667,14198.16166667,2,40,0.083333,0,580-650
CUST0443,50,Male,10-15 LPA,Student,Kolkata,727,1-2 Loans,44.77,1,0,,0,0,1318751,16,14,1,Accepted,0,54734.27333333,40336.5125,16491.45666667,6303.47333333,17541.58166667,2,20,0.0,0,700-750
CUST0444,67,Male,25+ LPA,Salaried,Chennai,594,6+ Loans,17.94,1,1,Personal Loan,458108,1,0,11,25,0,Clicked,1,211499.3775,154444.02083333,62054.88583333,22584.70666667,69804.42916667,2,15,0.0,0,580-650
CUST0445,55,Male,15-25 LPA,Salaried,Pune,674,1-2 Loans,26.52,1,1,Personal Loan,435791,1,0,4,22,0,Clicked,0,200303.47666667,140152.74333333,44321.46583333,21495.07583333,74336.20166667,2,35,0.0,0,650-700
CUST0446,60,Male,<3 LPA,Salaried,Chennai,630,3-5 Loans,63.54,1,1,,0,0,0,7,25,0,Ignored,0,16221.60583333,12712.675,4668.2225,1510.24583333,6534.20666667,3,30,0.0,0,580-650
CUST0447,36,Male,10-15 LPA,Salaried,Kolkata,732,1-2 Loans,38.68,1,0,Personal Loan,836569,1,1782096,6,14,0,Ignored,0,95343.92166667,70710.39916667,24158.8475,11034.67666667,35516.87416667,0,0,0.0,0,700-750
CUST0448,33,Female,3-6 LPA,Student,Kolkata,746,No Loans,17.02,1,1,Home Loan,8021368,1,863237,10,20,0,Ignored,0,17170.605,12617.87833333,4534.7325,2296.9475,5786.19666667,2,60,0.0,0,700-750
CUST0449,62,Male,25+ LPA,Salaried,Ahmedabad,691,6+ Loans,15.84,1,1,Personal Loan,973924,1,1324381,10,17,2,Accepted,0,283817.8075,196765.08,73772.38833333,33526.71583333,89465.975,0,0,0.0,0,650-700
CUST0450,50,Male,6-10 LPA,Salaried,Delhi,689,1-2 Loans,41.95,1,1,,0,0,0,7,24,0,Ignored,1,68037.65,48046.56916667,16257.68833333,7771.7875,24017.0925,2,10,0.0,0,650-700
CUST0451,39,Female,<3 LPA,Salaried,Chennai,722,No Loans,37.66,1,1,Home Loan,5436713,0,0,16,21,0,Ignored,0,23255.6725,16684.77166667,5995.85583333,1867.14083333,8821.77333333,1,30,0.0,0,700-750
CUST0452,37,Female,10-15 LPA,Self-Employed,Kolkata,747,1-2 Loans,33.35,1,0,Personal Loan,505370,0,0,10,27,1,Clicked,0,104826.2475,73382.13833333,27576.54833333,12901.8575,32903.73166667,1,45,0.0,0,700-750
CUST0453,39,Male,3-6 LPA,Self-Employed,Hyderabad,682,No Loans,31.81,1,0,,0,0,0,8,20,2,Clicked,0,28632.47083333,21093.6775,7473.76583333,2486.86583333,11133.04583333,0,0,0.0,0,650-700
CUST0454,48,Male,25+ LPA,Salaried,Hyderabad,650,1-2 Loans,21.99,1,1,,0,0,0,9,23,1,Ignored,0,296293.05416667,202928.53916667,75241.35333333,33603.57583333,94083.61,1,60,0.0,0,650-700
CUST0455,46,Male,25+ LPA,Salaried,Chennai,718,3-5 Loans,6.93,1,1,Personal Loan,241171,1,136176,13,31,0,Ignored,1,277017.0425,186380.01833333,66802.85916667,27319.2175,92257.94083333,0,0,0.0,0,700-750
CUST0456,57,Female,10-15 LPA,Student,Pune,568,6+ Loans,63.01,1,1,,0,1,0,14,20,2,Ignored,1,53804.3775,43083.40416667,17094.07,5766.1175,20223.22,0,0,0.0,0,<580
CUST0457,46,Male,<3 LPA,Salaried,Kolkata,734,6+ Loans,38.27,1,0,Personal Loan,574044,1,0,9,22,0,Ignored,0,21586.5775,15030.2125,5155.8525,2765.39666667,7108.965,1,15,0.0,0,700-750
CUST0458,43,Female,10-15 LPA,Salaried,Ahmedabad,637,No Loans,15.33,1,1,,0,1,958488,13,25,1,Ignored,1,112488.415,81658.93166667,24968.75166667,14465.06666667,42225.115,2,10,0.0,0,580-650
CUST0459,29,Other,<3 LPA,Salaried,Delhi,665,1-2 Loans,11.95,1,1,,0,1,0,13,11,1,Ignored,1,21054.50166667,14811.71833333,5365.65833333,2969.22833333,6476.835,1,5,0.0,0,650-700
CUST0460,32,Male,<3 LPA,Self-Employed,Delhi,734,No Loans,16.4,1,0,Personal Loan,867864,0,1707580,9,18,1,Ignored,0,21329.29833333,14122.0275,5250.20083333,2218.47,6653.355,0,0,0.0,0,700-750
CUST0461,21,Female,15-25 LPA,Salaried,Pune,655,3-5 Loans,56.02,1,1,Home Loan,7238516,0,0,8,19,0,Accepted,0,197769.4325,137147.83416667,52019.68416667,27488.725,57639.42583333,0,0,0.0,0,650-700
CUST0462,21,Other,3-6 LPA,Salaried,Ahmedabad,718,1-2 Loans,19.22,1,1,,0,1,416003,13,12,0,Ignored,0,32476.785,22223.7575,8371.48,3340.08,10512.19916667,0,0,0.0,0,700-750
CUST0463,67,Male,3-6 LPA,Salaried,Delhi,748,1-2 Loans,44.99,1,1,Personal Loan,927198,1,375358,6,20,0,Accepted,0,39633.4725,27544.07916667,8794.86916667,3805.75916667,14943.45083333,3,40,0.0,0,700-750
CUST0464,54,Female,25+ LPA,Retired,Ahmedabad,686,3-5 Loans,9.87,1,1,Home Loan,9850685,0,118310,9,22,1,Accepted,0,131938.53916667,85698.04583333,27255.6925,14258.8125,44183.54083333,2,55,0.0,0,650-700
CUST0465,52,Female,3-6 LPA,Salaried,Mumbai,698,1-2 Loans,12.38,1,1,,0,1,283364,16,26,1,Accepted,0,48859.075,34203.07833333,12803.50333333,5671.53333333,15728.04,0,0,0.0,0,650-700
CUST0466,68,Female,3-6 LPA,Self-Employed,Chennai,672,1-2 Loans,26.58,1,1,,0,0,0,9,21,0,Accepted,0,35030.4225,26075.83166667,9243.91583333,3284.96083333,13546.95333333,1,5,0.0,0,650-700
CUST0467,45,Female,15-25 LPA,Salaried,Delhi,686,6+ Loans,8.78,1,1,,0,1,1918598,11,14,0,Ignored,0,204882.73583333,142964.24166667,50723.67083333,19770.94916667,72469.62083333,2,50,0.0,0,650-700
CUST0468,60,Female,<3 LPA,Salaried,Hyderabad,613,6+ Loans,28.02,1,0,,0,0,0,9,18,0,Clicked,0,18339.19,14011.7625,4557.2375,2271.91083333,7182.61,2,30,0.0,0,580-650
CUST0469,65,Female,10-15 LPA,Self-Employed,Kolkata,662,1-2 Loans,47.36,1,1,,0,0,0,9,26,0,Ignored,0,111789.0625,83931.61833333,26309.5075,13929.96666667,43692.1425,2,60,0.0,0,650-700
CUST0470,21,Female,25+ LPA,Salaried,Ahmedabad,602,1-2 Loans,38.91,1,0,,0,0,0,5,15,1,Ignored,0,311663.36833333,226783.82583333,92365.0675,42502.1675,91916.59083333,2,20,0.0,0,580-650
CUST0471,36,Female,15-25 LPA,Student,Ahmedabad,626,6+ Loans,48.07,1,0,Personal Loan,799214,1,0,13,16,1,Ignored,0,77202.8875,57959.1925,19987.70833333,9340.69583333,28630.78916667,4,70,0.0,1,580-650
CUST0472,59,Female,10-15 LPA,Student,Bengaluru,559,No Loans,32.04,1,1,Auto Loan,525413,1,788760,9,29,0,Clicked,0,54963.415,40307.84166667,14572.54083333,6381.53583333,19353.76166667,1,90,0.0,0,<580
CUST0473,25,Female,3-6 LPA,Student,Pune,695,1-2 Loans,21.1,1,0,,0,1,1859341,9,23,0,Accepted,0,24522.75333333,16897.44166667,5455.32,2921.81,8520.31333333,1,15,0.0,0,650-700
CUST0474,42,Male,3-6 LPA,Salaried,Bengaluru,781,No Loans,23.39,1,0,,0,0,0,5,16,0,Accepted,1,37298.64583333,25572.62666667,8420.58333333,3950.35416667,13145.10083333,2,65,0.0,0,750+
CUST0475,49,Male,15-25 LPA,Self-Employed,Delhi,652,1-2 Loans,14.54,1,0,,0,1,546280,4,18,0,Ignored,0,144374.7725,103776.47083333,42887.84666667,13255.86583333,47632.75916667,0,0,0.0,0,650-700
CUST0476,23,Male,15-25 LPA,Salaried,Bengaluru,737,No Loans,18.49,1,1,Personal Loan,835485,0,1589596,13,17,0,Ignored,0,145996.07166667,95634.84333333,32338.90416667,16381.72833333,46914.21166667,0,0,0.0,1,700-750
CUST0477,32,Male,6-10 LPA,Student,Bengaluru,747,1-2 Loans,28.43,1,0,Auto Loan,998049,0,0,8,22,0,Accepted,0,38654.65083333,25928.24916667,9552.855,3372.69916667,13002.695,1,5,0.0,0,700-750
CUST0478,46,Male,3-6 LPA,Self-Employed,Mumbai,608,No Loans,34.43,1,0,,0,1,0,11,23,0,Accepted,0,31175.1275,22608.74416667,9975.87416667,4265.11416667,8367.7575,2,105,0.0,0,580-650
CUST0479,36,Female,<3 LPA,Unemployed,Ahmedabad,620,1-2 Loans,12.08,1,0,Auto Loan,357598,1,0,10,21,0,Accepted,0,9039.22,6435.30333333,2318.60416667,1037.0275,3079.67166667,2,15,0.0,0,580-650
CUST0480,57,Male,<3 LPA,Salaried,Hyderabad,739,6+ Loans,7.37,1,1,,0,1,0,9,17,0,Ignored,1,18561.52,12611.9725,4659.91333333,1815.34166667,6136.71666667,0,0,0.0,1,700-750
CUST0481,42,Female,10-15 LPA,Salaried,Pune,674,3-5 Loans,6.87,1,1,,0,0,0,8,25,0,Ignored,0,117202.17,80127.74083333,23093.1875,14735.54,42299.0125,0,0,0.0,0,650-700
CUST0482,49,Male,6-10 LPA,Salaried,Hyderabad,602,3-5 Loans,25.48,1,1,Personal Loan,421047,0,0,6,12,2,Clicked,0,59065.9825,43711.01583333,15628.1,6859.385,21223.53166667,0,0,0.0,0,580-650
CUST0483,34,Female,15-25 LPA,Self-Employed,Mumbai,641,1-2 Loans,57.81,1,1,Personal Loan,284660,0,0,9,13,0,Accepted,0,200162.40333333,152356.5325,57573.73833333,27975.84583333,66806.94666667,0,0,0.0,0,580-650
CUST0484,48,Other,10-15 LPA,Salaried,Mumbai,705,No Loans,56.44,1,0,,0,1,1271295,11,17,0,Clicked,0,96862.41333333,72401.42833333,23709.6175,11857.2075,36834.60166667,1,10,0.0,0,700-750
